filename,filepath,bounding_boxes,xyz_positions
camcourt1_1513365234272_0.png,data/KS-FR-CAEN/24322/camcourt1_1513365234272_0.png,"[[0.13392857142857142, 0.6717990275526742, 0.042487684729064036, 0.16531604538087522], [0.27155172413793105, 0.5879254457050244, 0.034482758620689655, 0.1547811993517018], [0.5197044334975369, 0.5182333873581848, 0.05295566502463054, 0.14505672609400325], [0.5360221674876847, 0.4793354943273906, 0.02401477832512315, 0.09157212317666126], [0.5375615763546798, 0.6470826580226904, 0.0603448275862069, 0.15640194489465153], [0.8238916256157636, 0.5575364667747164, 0.04926108374384237, 0.12965964343598055], [0.8771551724137931, 0.5579416531604539, 0.035098522167487683, 0.14019448946515398], [0.6416256157635468, 0.4606969205834684, 0.05665024630541872, 0.10291734197730956], [0.5600369458128078, 0.5174230145867099, 0.05726600985221675, 0.1353322528363047], [0.5735837438423645, 0.6981361426256077, 0.062192118226600986, 0.18233387358184766], [0.8642241379310345, 0.44246353322528365, 0.025246305418719212, 0.11345218800648298], [0.4876847290640394, 0.41247974068071314, 0.02832512315270936, 0.1053484602917342], [0.21428571428571427, 0.46555915721231766, 0.02832512315270936, 0.11912479740680713], [0.39747536945812806, 0.7374392220421394, 0.046182266009852216, 0.17504051863857376]]","[[204.13705751020711, 1428.4624994534947, -180.0], [263.6383891406938, 1069.967526514085, -180.0], [566.2104464205901, 635.5698980790316, -180.0], [559.3154576468716, 556.2569987086267, -180.0], [776.3576136321107, 1219.697319318106, -179.9999999999999], [1133.7771504287748, 772.9409560154791, -180.0], [1196.8400257910928, 721.3860988063911, -180.0], [748.4933281709795, 353.47114789739953, -180.0], [616.9950794723301, 636.024470731053, -180.0], [849.0065397972161, 1354.75846990328, -180.0], [1126.4371367240817, 93.51321036479294, -180.0], [322.5919554026534, 40.24945634498181, -180.0], [-106.75551788488156, 499.1631060122909, -180.0], [632.7756842465307, 1557.152398821769, -180.0]]"
camcourt1_1513365794090_0.png,data/KS-FR-CAEN/24322/camcourt1_1513365794090_0.png,"[[0.707820197044335, 0.6580226904376013, 0.06711822660098522, 0.1685575364667747], [0.31311576354679804, 0.7171799027552674, 0.05233990147783251, 0.1685575364667747], [0.27801724137931033, 0.429902755267423, 0.03017241379310345, 0.1094003241491086], [0.7056650246305419, 0.446515397082658, 0.04926108374384237, 0.10372771474878444], [0.6262315270935961, 0.46110210696920584, 0.046798029556650245, 0.11507293354943274], [0.3842364532019704, 0.6434359805510534, 0.05295566502463054, 0.1507293354943274], [0.3411330049261084, 0.5409238249594813, 0.04187192118226601, 0.14505672609400325], [0.3565270935960591, 0.48703403565640196, 0.054187192118226604, 0.12317666126418152], [0.5172413793103449, 0.526742301458671, 0.05172413793103448, 0.13290113452188007], [0.48214285714285715, 0.5085089141004863, 0.0332512315270936, 0.12074554294975688], [0.2459975369458128, 0.5911669367909238, 0.06096059113300493, 0.14991896272285252], [0.4042487684729064, 0.47771474878444087, 0.046182266009852216, 0.13371150729335493], [0.3069581280788177, 0.4720421393841167, 0.05726600985221675, 0.1272285251215559], [0.5178571428571429, 0.4011345218800648, 0.02586206896551724, 0.10210696920583469]]","[[1002.5866154616663, 1184.680927451167, -180.0], [499.7889566269388, 1518.4326251913799, -180.0], [-87.02255998144324, 232.84346572665527, -180.0], [839.9397390766345, 212.90175442571444, -180.0], [685.6661631717051, 311.07471575722, -180.0], [545.7360714576756, 1256.4466503065414, -180.0], [290.8310193229447, 816.7694359115012, -180.0], [215.72753344445596, 574.3297628698024, -180.0], [577.2178551583851, 717.9107878940231, -180.0], [487.73303423345976, 660.785103343364, -180.0], [239.41628960969342, 1090.877599486747, -180.0], [290.89097724140447, 459.63232039858303, -180.0], [115.60260342671336, 455.2582497809085, -180.0], [361.9638939796379, -58.661166230474464, -180.0]]"
camcourt1_1513366353856_0.png,data/KS-FR-CAEN/24322/camcourt1_1513366353856_0.png,"[[0.75, 0.4282820097244733, 0.02586206896551724, 0.10777957860615883], [0.7743226600985221, 0.38857374392220423, 0.02401477832512315, 0.11426256077795786]]","[[912.8040811570884, 42.31090246765689, -180.0], [916.667901698776, -347.3863994291646, -180.0000000000001]]"
camcourt2_1513366353856_0.png,data/KS-FR-CAEN/24322/camcourt2_1513366353856_0.png,"[[0.2546182266009852, 0.476904376012966, 0.035098522167487683, 0.10291734197730956], [0.7145935960591133, 0.42098865478119935, 0.021551724137931036, 0.04781199351701783], [0.500615763546798, 0.4367909238249595, 0.034482758620689655, 0.10372771474878444], [0.2789408866995074, 0.7406807131280388, 0.07635467980295567, 0.16531604538087522], [0.791564039408867, 0.6337115072933549, 0.05233990147783251, 0.14910858995137763], [0.5126231527093597, 0.5749594813614263, 0.058497536945812806, 0.15153970826580226], [0.4319581280788177, 0.44894651539708263, 0.035098522167487683, 0.11021069692058347], [0.5652709359605911, 0.4878444084278768, 0.034482758620689655, 0.11345218800648298], [0.6009852216748769, 0.4744732576985413, 0.03940886699507389, 0.1012965964343598], [0.7075123152709359, 0.4837925445705024, 0.04187192118226601, 0.11507293354943274], [0.5347906403940886, 0.5004051863857374, 0.03140394088669951, 0.1353322528363047], [0.4649014778325123, 0.5782009724473258, 0.0480295566502463, 0.13695299837925445], [0.35591133004926107, 0.5652350081037277, 0.03940886699507389, 0.1385737439222042], [0.36514778325123154, 0.520259319286872, 0.0332512315270936, 0.13614262560777957]]","[[-88.8749309394725, 362.88858468213584, -180.0], [826.0620641077667, 104.10394785149583, -180.0], [361.89077870751044, 60.628025654322755, -180.0], [435.18933160099095, 1522.793368842872, -180.0], [1100.952027325302, 1048.066911408996, -180.0], [563.4479932913673, 826.6505850288045, -180.0], [237.93102399130248, 140.1747801550173, -180.0], [594.2031904677224, 389.3789616247277, -180.0], [662.7816760698352, 321.3363960343877, -180.0], [849.3882243031044, 326.15049389691603, -180.0], [535.1446007821869, 400.5708845680533, -180.0], [501.41894934179936, 883.717270370063, -180.0], [310.50006500283325, 846.3664602821736, -180.0], [228.55465745816218, 583.4008067175437, -180.0]]"
camcourt1_1513367753466_0.png,data/KS-FR-CAEN/24322/camcourt1_1513367753466_0.png,"[[0.4966133004926108, 0.4521880064829822, 0.04741379310344827, 0.11183144246353323], [0.2875615763546798, 0.5158022690437601, 0.034482758620689655, 0.13371150729335493], [0.7176724137931034, 0.4582658022690438, 0.049876847290640396, 0.12236628849270664], [0.6637931034482759, 0.44894651539708263, 0.02832512315270936, 0.1085899513776337], [0.37592364532019706, 0.5153970826580226, 0.03140394088669951, 0.14748784440842788], [0.4919950738916256, 0.48338735818476497, 0.04926108374384237, 0.13209076175040518], [0.5677339901477833, 0.4546191247974068, 0.04556650246305419, 0.1053484602917342], [0.6773399014778325, 0.47771474878444087, 0.04064039408866995, 0.1239870340356564], [0.8663793103448276, 0.6057536466774717, 0.03694581280788178, 0.15964343598055106], [0.7096674876847291, 0.5891410048622366, 0.04864532019704434, 0.12317666126418152], [0.8306650246305419, 0.710291734197731, 0.05172413793103448, 0.16612641815235007], [0.023399014778325122, 0.6106158833063209, 0.0332512315270936, 0.14829821717990274], [0.646551724137931, 0.41693679092382496, 0.03078817733990148, 0.10453808752025932], [0.561884236453202, 0.41247974068071314, 0.035098522167487683, 0.10372771474878444]]","[[444.6138935757756, 307.07386313006236, -180.0], [149.27770346023453, 744.1515814114641, -180.0], [828.0769476169338, 233.1953825231808, -180.0], [760.3910588404784, 232.22974388819148, -180.0], [309.9857023066281, 669.9098199680243, -180.0], [459.848463655248, 461.87600607567356, -180.0], [584.9116742043965, 326.21450534378164, -180.0], [815.069828546888, 374.6239939063862, -180.0], [1190.5395539041729, 936.6488328413552, -180.0], [989.1123011557836, 970.0635874130685, -180.0], [1192.1670493769764, 1341.2124880303495, -180.0], [-88.16772038584554, 1277.1047568724698, -180.0], [677.6506383869627, 6.415616004579533, -180.0], [485.7430701067176, 2.6365971280947633, -180.0]]"
camcourt2_1513367753466_0.png,data/KS-FR-CAEN/24322/camcourt2_1513367753466_0.png,"[[0.7395320197044335, 0.44408427876823336, 0.027093596059113302, 0.10372771474878444]]","[[902.6216186662232, 74.89933873790369, -180.0]]"
camcourt1_1513368593934_0.png,data/KS-FR-CAEN/24322/camcourt1_1513368593934_0.png,"[[0.583435960591133, 0.5324149108589952, 0.046182266009852216, 0.1458670988654781], [0.5123152709359606, 0.5255267423014587, 0.05172413793103448, 0.14505672609400325], [0.333435960591133, 0.6324959481361426, 0.04125615763546798, 0.17423014586709887], [0.8790024630541872, 0.6551863857374393, 0.05972906403940887, 0.12074554294975688], [0.5960591133004927, 0.376418152350081, 0.019704433497536946, 0.02674230145867099], [0.5963669950738916, 0.40842787682333875, 0.02770935960591133, 0.06969205834683954], [0.09698275862068965, 0.5749594813614263, 0.033866995073891626, 0.14019448946515398], [0.5797413793103449, 0.4931118314424635, 0.05357142857142857, 0.11102106969205834], [0.21520935960591134, 0.6624797406807131, 0.05480295566502463, 0.17098865478119935], [0.9744458128078818, 0.6511345218800648, 0.0437192118226601, 0.1580226904376013], [0.6022167487684729, 0.4521880064829822, 0.04187192118226601, 0.050243111831442464], [0.5982142857142857, 0.5194489465153971, 0.042487684729064036, 0.1458670988654781], [0.5588054187192119, 0.49189627228525123, 0.04741379310344827, 0.13290113452188007]]","[[679.0248547345983, 693.1410695227478, -180.0], [555.3916181234185, 677.5928624326966, -180.0], [427.54867941265513, 1222.6048185384748, -179.9999999999999], [1275.3611207759554, 1221.712266218246, -180.0], [570.5354099252417, 5.988127750284093, -180.0], [583.5549910124134, 114.35845161505449, -180.0], [-40.46424356753482, 1103.7287571167149, -180.0], [663.9272625677944, 543.4527135147846, -180.0], [303.90746879900166, 1363.770199642609, -180.0], [1370.2403594414711, 1115.8111934253002, -180.0], [680.6040801099315, 507.9448986884918, -180.0], [694.7659389358145, 607.1118618974883, -180.0], [595.5010083708667, 503.66305173301043, -180.0]]"
camcourt2_1513368593934_0.png,data/KS-FR-CAEN/24322/camcourt2_1513368593934_0.png,"[[0.7429187192118226, 0.44327390599675853, 0.02647783251231527, 0.1085899513776337], [0.7897167487684729, 0.7576985413290114, 0.08189655172413793, 0.15883306320907617]]","[[892.0359653564951, 50.30448179005543, -180.0], [1167.1211217338819, 1480.4130928344657, -180.0]]"
camcourt1_1513369434090_0.png,data/KS-FR-CAEN/24322/camcourt1_1513369434090_0.png,"[[0.39439655172413796, 0.5085089141004863, 0.05110837438423645, 0.14181523500810372], [0.7133620689655172, 0.7354132901134521, 0.04002463054187192, 0.16450567260940033], [0.6157635467980296, 0.4222042139384117, 0.03078817733990148, 0.11183144246353323], [0.5394088669950738, 0.4059967585089141, 0.02586206896551724, 0.09886547811993517], [0.6145320197044335, 0.5514586709886548, 0.03694581280788178, 0.14343598055105347], [0.5378694581280788, 0.5004051863857374, 0.04864532019704434, 0.11102106969205834], [0.4350369458128079, 0.5575364667747164, 0.035098522167487683, 0.1426256077795786], [0.416871921182266, 0.6065640194489466, 0.0603448275862069, 0.11750405186385737], [0.4119458128078818, 0.4153160453808752, 0.03201970443349754, 0.1126418152350081], [0.7170566502463054, 0.45502431118314424, 0.03140394088669951, 0.11750405186385737], [0.7247536945812808, 0.5619935170178282, 0.046798029556650245, 0.1385737439222042], [0.44273399014778325, 0.5822528363047001, 0.06773399014778325, 0.146677471636953], [0.4107142857142857, 0.6831442463533225, 0.07758620689655173, 0.14748784440842788]]","[[324.9850712226821, 635.1330432686514, -180.0], [1029.3834139093537, 1468.610644056614, -180.0], [615.4778147087926, 59.4269229049828, -180.0], [433.81084242401505, -1.1179619504055154, -180.0], [766.6561070111719, 796.0530956437551, -180.0], [587.1408772461667, 611.5548024871118, -180.0], [484.95711443335404, 901.8837746767267, -180.0], [540.5567861076971, 1197.0393771708177, -180.0000000000001], [164.95254916853105, 68.68381722467257, -180.0], [855.6428043044036, 226.7644686431754, -180.0], [974.1735033215864, 817.7950854296064, -180.0], [530.3821114728155, 1007.5867402270474, -180.0], [568.2723720676472, 1426.1883797188011, -180.0000000000001]]"
camcourt1_1513369713895_0.png,data/KS-FR-CAEN/24322/camcourt1_1513369713895_0.png,"[[0.8531403940886699, 0.600486223662885, 0.05603448275862069, 0.14748784440842788], [0.028633004926108374, 0.5911669367909238, 0.02770935960591133, 0.14181523500810372], [0.47167487684729065, 0.48176661264181525, 0.0332512315270936, 0.11426256077795786], [0.5064655172413793, 0.4145056726094003, 0.03017241379310345, 0.1094003241491086], [0.5782019704433498, 0.4222042139384117, 0.027093596059113302, 0.11021069692058347], [0.3352832512315271, 0.563614262560778, 0.06465517241379311, 0.1385737439222042], [0.49476600985221675, 0.5401134521880064, 0.03263546798029557, 0.12884927066450566], [0.27955665024630544, 0.5279578606158833, 0.06896551724137931, 0.1580226904376013], [0.30972906403940886, 0.5109400324149108, 0.02832512315270936, 0.1385737439222042], [0.5714285714285714, 0.696515397082658, 0.046798029556650245, 0.16612641815235007], [0.3830049261083744, 0.690032414910859, 0.059113300492610835, 0.1774716369529984], [0.28263546798029554, 0.5182333873581848, 0.04556650246305419, 0.13209076175040518], [0.39624384236453203, 0.4752836304700162, 0.03633004926108374, 0.1094003241491086], [0.3485221674876847, 0.49189627228525123, 0.05172413793103448, 0.1280388978930308]]","[[1188.60519070014, 934.5877759479881, -180.0], [-116.42136250704698, 1200.1147611100605, -180.0], [430.52808958291587, 519.176082523562, -180.0], [370.60398399841347, 36.82496033680172, -180.0], [535.1586630159928, 76.03083825926115, -180.0], [315.1269707022698, 966.8876328757196, -180.0], [544.0540299140177, 815.0093030413632, -180.0], [202.01501638810691, 883.5396736443026, -180.0], [165.04269438991628, 694.4427588636486, -180.0], [832.7837243572513, 1381.0607606814256, -180.0000000000001], [563.6239139093592, 1401.0586875806457, -180.0000000000001], [136.91588242651596, 761.4481398582307, -180.0], [287.0071758437041, 517.5997824170668, -180.0], [194.16520834040443, 596.5808799073047, -180.0]]"
camcourt1_1513798527129_0.png,data/KS-FR-STRASBOURG/30046/camcourt1_1513798527129_0.png,"[[0.8326198630136986, 0.4403538812785388, 0.032534246575342464, 0.10787671232876712], [0.6945633561643836, 0.375, 0.033818493150684935, 0.10159817351598173], [0.9190924657534246, 0.4095319634703196, 0.05393835616438356, 0.09646118721461187]]","[[1221.3908929380566, 301.3540054269811, -180.0], [842.4549658359782, -94.52609334938006, -180.0], [1382.423800161383, 105.59672157495379, -180.0]]"
camcourt2_1513798527129_0.png,data/KS-FR-STRASBOURG/30046/camcourt2_1513798527129_0.png,"[[0.3741438356164384, 0.3721461187214612, 0.04280821917808219, 0.08561643835616438], [0.9167380136986302, 0.4049657534246575, 0.054366438356164386, 0.0976027397260274], [0.5524400684931506, 0.3416095890410959, 0.033818493150684935, 0.09874429223744292], [0.5481592465753424, 0.7000570776255708, 0.0783390410958904, 0.12385844748858447], [0.5132705479452054, 0.4286529680365297, 0.04794520547945205, 0.10730593607305935], [0.4445633561643836, 0.4163812785388128, 0.04922945205479452, 0.09988584474885845], [0.730736301369863, 0.3921232876712329, 0.045376712328767124, 0.08904109589041095], [0.766695205479452, 0.4708904109589041, 0.05565068493150685, 0.11757990867579908], [0.5830479452054794, 0.4817351598173516, 0.07363013698630137, 0.09474885844748858], [0.7127568493150684, 0.6446917808219178, 0.0642123287671233, 0.13641552511415525], [0.863013698630137, 0.514269406392694, 0.06592465753424658, 0.13470319634703196], [0.852097602739726, 0.5941780821917808, 0.0646404109589041, 0.11757990867579908]]","[[137.83728166078345, 297.6562263097112, -180.0], [443.6118270914203, -99.47838413367072, -180.0], [879.5338688371182, 1584.48192286226, -180.0], [544.1727002103489, 531.5086304489187, -180.0], [355.991040816994, 499.95886484502216, -180.0], [982.3438252916717, 170.26705678174585, -180.0], [1111.652059042678, 559.4060762906583, -180.0], [772.33531758964, 777.8502160326298, -180.0], [1112.2055490110847, 1309.3416735441633, -180.0], [1332.7157696793004, 686.9317384052497, -180.0], [1322.8741152182617, 1084.8255657623536, -180.0], [679.9681959940472, 686.5815147012045, -180.0]]"
camcourt1_1513799086934_0.png,data/KS-FR-STRASBOURG/30046/camcourt1_1513799086934_0.png,"[[0.7388698630136986, 0.5117009132420092, 0.052226027397260275, 0.13527397260273974], [0.8097174657534246, 0.5707762557077626, 0.04409246575342466, 0.12100456621004566], [0.6271404109589042, 0.3784246575342466, 0.031678082191780824, 0.09817351598173515], [0.7084760273972602, 0.41837899543379, 0.03595890410958904, 0.09246575342465753], [0.6952054794520548, 0.5493721461187214, 0.03595890410958904, 0.12728310502283105]]","[[1076.5277918386357, 678.0860398650202, -180.0], [1192.1703702033412, 975.8971364643189, -180.0], [681.355418085837, -25.079353197025284, -180.0], [938.5183294916129, 245.69761552899126, -180.0], [999.7003727032434, 898.0554528976181, -180.0]]"
